   0.00000000      -87.1590958      -2.60263914E-06
   3.75000000      -87.1590958      -2.44617695E-06
   7.50000000      -87.1590958      -2.63989205E-06
   11.2500000      -87.1590958      -3.01242108E-06
   15.0000000      -87.1590958      -3.31044430E-06
   18.7500000      -87.1590958      -3.38495011E-06
   22.5000000      -87.1590958      -3.50415939E-06
   26.2500000      -87.1590958      -3.60846752E-06
   30.0000000      -87.1590958      -3.71277565E-06
   33.7500000      -87.1590958      -4.20451397E-06
   37.5000000      -87.1590958      -4.70370287E-06
   41.2500000      -87.1590958      -5.20289177E-06
   45.0000000      -87.1590958      -5.66482777E-06
   48.7500000      -87.1590958      -5.79893822E-06
   52.5000000      -87.1590958      -5.73933357E-06
   56.2500000      -87.1590958      -5.67227835E-06
   60.0000000      -87.1590958      -5.71698183E-06
   63.7500000      -87.1590958      -5.79148764E-06
   67.5000000      -87.1590958      -5.85854286E-06
   71.2500000      -87.1590958      -5.92559809E-06
   75.0000000      -87.1590958      -6.03735680E-06
   78.7500000      -87.1590958      -5.85854286E-06
   82.5000000      -87.1590958      -5.62012428E-06
   86.2500000      -87.1590958      -5.31465048E-06
   90.0000000      -87.1590958      -4.94212145E-06
   93.7500000      -87.1590958      -3.93629307E-06
   97.5000000      -87.1590958      -2.99751991E-06
   101.250000      -87.1590958      -2.19285721E-06
   105.000000      -87.1590958      -1.61916250E-06
   108.750000      -87.1590958      -1.35839218E-06
   112.500000      -87.1590958      -1.41054625E-06
   116.250000      -87.1590958      -1.54465670E-06
   120.000000      -87.1590958      -1.58190960E-06
   123.750000      -87.1590958      -1.45524973E-06
   127.500000      -87.1590958      -1.43289799E-06
   131.250000      -87.1590958      -1.48505205E-06
   135.000000      -87.1590958      -1.54465670E-06
   138.750000      -87.1590958      -1.87993282E-06
   142.500000      -87.1590958      -2.11835140E-06
   146.250000      -87.1590958      -2.22265953E-06
   150.000000      -87.1590958      -2.14070315E-06
   153.750000      -87.1590958      -2.10345024E-06
   157.500000      -87.1590958      -2.10345024E-06
   161.250000      -87.1590958      -2.11090082E-06
   165.000000      -87.1590958      -2.06619734E-06
   168.750000      -87.1590958      -1.59681076E-06
   172.500000      -87.1590958      -1.29133696E-06
   176.250000      -87.1590958      -1.16467709E-06
   180.000000      -87.1590958      -1.17212767E-06
   183.750000      -87.1590958      -8.36851541E-07
   187.500000      -87.1590958      -6.20784704E-07
   191.250000      -87.1590958      -6.28235284E-07
   195.000000      -87.1590958      -9.93313733E-07
   198.750000      -87.1590958      -6.50587026E-07
   202.500000      -87.1590958       1.31723937E-07
   206.250000      -87.1590958       4.59549483E-07
   210.000000      -87.1590958      -4.86674253E-07
   213.750000      -87.1590958      -1.38074392E-06
   217.500000      -87.1590958      -1.40309567E-06
   221.250000      -87.1590958      -1.09762186E-06
   225.000000      -87.1590958      -8.96456186E-07
   228.750000      -87.1590958      -8.07049219E-07
   232.500000      -87.1590958      -6.87839929E-07
   236.250000      -87.1590958      -6.13334123E-07
